2018-12-27 07:12:49,D_DChris,32,127,b'Breadth-taking sunset in San Diego #sunset #sandiego #california #cal #coronadobeach #hoteldelcoronado #coronado\xe2\x80\xa6 https://t.co/IMYJnjtkNg'
2018-12-27 07:12:16,prieez1312,38,833,b'Winter sun and the bloom at parents home...shot on #iPhoneX https://t.co/0DZDjUPMf9'
2018-12-27 07:11:28,AigbuduE,723,10050,b'RT @princessjoel10: Hi guys .... merry Christmas ...please I beg of u guys to  make me stand a chance win an iPhonex from @GiveawayPrism ..\xe2\x80\xa6'
2018-12-27 07:11:12,tnanevoCC,939,3741,b'RT @princessjoel10: Hi guys .... merry Christmas ...please I beg of u guys to  make me stand a chance win an iPhonex from @GiveawayPrism ..\xe2\x80\xa6'
2018-12-27 07:07:51,abeebsilverYK,450,1557,b'RT @princessjoel10: Hi guys .... merry Christmas ...please I beg of u guys to  make me stand a chance win an iPhonex from @GiveawayPrism ..\xe2\x80\xa6'
2018-12-27 07:07:32,NeoAaragorn,979,1368,b'361/365: \xe2\x80\x9cBirds\xe2\x80\x9d On A Wire. #Ag365In2018 #365photoproject #igers #instalove #instagrammers #365photochallenge\xe2\x80\xa6 https://t.co/sTwi0Yc0cM'
2018-12-27 07:05:06,chips123lays,20,903,b'RT @princessjoel10: Hi guys .... merry Christmas ...please I beg of u guys to  make me stand a chance win an iPhonex from @GiveawayPrism ..\xe2\x80\xa6'
2018-12-27 07:02:19,manukris88,71,39583,b'RT @wallsbyjfl: City Lights - #Mobile Pack by JFL \n\nPack Download:\nhttps://t.co/UeOQF9LATO\n\nAuthor info tagged to filenames - originals via\xe2\x80\xa6'
2018-12-27 07:00:50,Game_DevBot,1267,358,"b'RT @SleekDeals: \xf0\x9f\x94\xa5 Wow! Apple iPhone 7 Plus, GSM Unlocked, 128GB - Rose Gold for $419.88!\n\nhttps://t.co/9MU2gWW6mc\n\n#iphone #plus #iphonex #\xe2\x80\xa6'"
2018-12-27 07:00:31,SleekDeals,14732,4727,"b'\xf0\x9f\x94\xa5 Wow! Apple iPhone 7 Plus, GSM Unlocked, 128GB - Rose Gold for $419.88!\n\nhttps://t.co/9MU2gWW6mc\n\n#iphone #plus\xe2\x80\xa6 https://t.co/iiLDDNE3q9'"
2018-12-27 06:59:30,jagsparks2,525,1627,b'RT @princessjoel10: Hi guys .... merry Christmas ...please I beg of u guys to  make me stand a chance win an iPhonex from @GiveawayPrism ..\xe2\x80\xa6'
2018-12-27 06:55:03,rudelm,196,1782,b'RT @imPatrickT: Editing is everything. \n\n@halidecamera \n@usedarkroom \n#iphonex \n\nhttps://t.co/RPYAPFRSDz https://t.co/UrdOOh1SPH'
2018-12-27 06:53:40,Harleem5,158,638,b'RT @princessjoel10: Hi guys .... merry Christmas ...please I beg of u guys to  make me stand a chance win an iPhonex from @GiveawayPrism ..\xe2\x80\xa6'
